statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 24, 'number': None, 'position': 'Defender', 'rating': '5.300000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 11}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 12, 'key': None, 'accuracy': 8}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 1, 'won': 1}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': 1}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",317092,Lucas Ramires,Lucas,Pereira Ramires Constante,22,2002-04-27,Três Cachoeiras,Brazil,Brazil,193 cm,,False,https://media.api-sports.io/football/players/317092.png
"[{'team': {'id': 794, 'name': 'RB Bragantino', 'logo': 'https://media.api-sports.io/football/teams/794.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 5, 'lineups': 0, 'minutes': 65, 'number': None, 'position': 'Midfielder', 'rating': '6.500000', 'captain': False}, 'substitutes': {'in': 5, 'out': 0, 'bench': 13}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 29, 'key': None, 'accuracy': 6}, 'tackles': {'total': 6, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 19, 'won': 7}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': 4}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",363319,Nathan Camargo,Nathan,Camargo dos Santos,19,2005-07-25,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/363319.png
"[{'team': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 16, 'lineups': 16, 'minutes': 1440, 'number': None, 'position': 'Goalkeeper', 'rating': '7.181250', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 13}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 23, 'assists': None, 'saves': 66}, 'passes': {'total': 338, 'key': 1, 'accuracy': 15}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 9, 'won': 7}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 3, 'committed': None}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",1054,Renan,Renan,dos Santos,35,1989-05-18,Rio de Janeiro,Brazil,Brazil,189 cm,87 kg,False,https://media.api-sports.io/football/players/1054.png
"[{'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 14, 'lineups': 10, 'minutes': 832, 'number': None, 'position': 'Attacker', 'rating': '6.945454', 'captain': False}, 'substitutes': {'in': 4, 'out': 9, 'bench': 4}, 'shots': {'total': 7, 'on': 4}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 281, 'key': 13, 'accuracy': 21}, 'tackles': {'total': 6, 'blocks': None, 'interceptions': 5}, 'duels': {'total': 87, 'won': 58}, 'dribbles': {'attempts': 38, 'success': 27, 'past': None}, 'fouls': {'drawn': 20, 'committed': 5}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",2294,Willian,Willian,Borges da Silva,36,1988-08-09,Ribeirão Pires,Brazil,Brazil,175 cm,77 kg,False,https://media.api-sports.io/football/players/2294.png
"[{'team': {'id': 134, 'name': 'Atletico Paranaense', 'logo': 'https://media.api-sports.io/football/teams/134.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 15, 'lineups': 15, 'minutes': 1176, 'number': None, 'position': 'Defender', 'rating': '6.713333', 'captain': False}, 'substitutes': {'in': 0, 'out': 9, 'bench': 14}, 'shots': {'total': 3, 'on': 1}, 'goals': {'total': 1, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 368, 'key': 7, 'accuracy': 19}, 'tackles': {'total': 25, 'blocks': 2, 'interceptions': 11}, 'duels': {'total': 142, 'won': 76}, 'dribbles': {'attempts': 21, 'success': 12, 'past': None}, 'fouls': {'drawn': 19, 'committed': 17}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",2485,L. Orejuela,Luis Manuel,Orejuela García,29,1995-08-20,Cali,Colombia,Colombia,180 cm,71 kg,False,https://media.api-sports.io/football/players/2485.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 15, 'lineups': 7, 'minutes': 753, 'number': None, 'position': 'Midfielder', 'rating': '7.093333', 'captain': False}, 'substitutes': {'in': 8, 'out': 6, 'bench': 9}, 'shots': {'total': 19, 'on': 11}, 'goals': {'total': 1, 'conceded': 0, 'assists': 3, 'saves': None}, 'passes': {'total': 408, 'key': 28, 'accuracy': 20}, 'tackles': {'total': 7, 'blocks': 1, 'interceptions': 4}, 'duels': {'total': 100, 'won': 57}, 'dribbles': {'attempts': 30, 'success': 19, 'past': None}, 'fouls': {'drawn': 24, 'committed': 7}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 1, 'saved': None}}]",6094,M. Benítez,Martín Nicolás,Benítez,30,1994-06-17,Posadas,Argentina,Argentina,173 cm,72 kg,False,https://media.api-sports.io/football/players/6094.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 28, 'lineups': 24, 'minutes': 1936, 'number': None, 'position': 'Midfielder', 'rating': '6.746153', 'captain': False}, 'substitutes': {'in': 4, 'out': 10, 'bench': 4}, 'shots': {'total': 14, 'on': 5}, 'goals': {'total': 2, 'conceded': 0, 'assists': 1, 'saves': None}, 'passes': {'total': 970, 'key': 18, 'accuracy': 32}, 'tackles': {'total': 44, 'blocks': 5, 'interceptions': 25}, 'duels': {'total': 230, 'won': 123}, 'dribbles': {'attempts': 23, 'success': 13, 'past': None}, 'fouls': {'drawn': 42, 'committed': 41}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9259,Alê,Alexandre,Egea,34,1990-06-06,Jacareí,Brazil,Brazil,184 cm,74 kg,False,https://media.api-sports.io/football/players/9259.png
"[{'team': {'id': 154, 'name': 'Fortaleza EC', 'logo': 'https://media.api-sports.io/football/teams/154.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': '6.550000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 5, 'assists': None, 'saves': 6}, 'passes': {'total': 48, 'key': None, 'accuracy': 18}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 3, 'won': 3}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}, {'team': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 2, 'minutes': 180, 'number': None, 'position': 'Goalkeeper', 'rating': '6.550000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 11}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 5, 'assists': None, 'saves': 6}, 'passes': {'total': 48, 'key': None, 'accuracy': 18}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 3, 'won': 3}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",9556,Luan Polli,Luan,Polli Gomes,31,1993-04-06,Meleiro,Brazil,Brazil,189 cm,86 kg,False,https://media.api-sports.io/football/players/9556.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 25, 'lineups': 22, 'minutes': 1957, 'number': None, 'position': 'Attacker', 'rating': '6.830434', 'captain': False}, 'substitutes': {'in': 3, 'out': 11, 'bench': 3}, 'shots': {'total': 22, 'on': 10}, 'goals': {'total': 2, 'conceded': 0, 'assists': 4, 'saves': None}, 'passes': {'total': 441, 'key': 37, 'accuracy': 13}, 'tackles': {'total': 16, 'blocks': 5, 'interceptions': 13}, 'duels': {'total': 171, 'won': 74}, 'dribbles': {'attempts': 64, 'success': 28, 'past': None}, 'fouls': {'drawn': 15, 'committed': 18}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9660,Vinícius,Vinícius,Santos Silva,31,1993-08-03,São Paulo,Brazil,Brazil,180 cm,81 kg,False,https://media.api-sports.io/football/players/9660.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 35, 'lineups': 35, 'minutes': 3107, 'number': None, 'position': 'Midfielder', 'rating': '6.945161', 'captain': False}, 'substitutes': {'in': 0, 'out': 4, 'bench': 0}, 'shots': {'total': 18, 'on': 12}, 'goals': {'total': 5, 'conceded': 0, 'assists': 6, 'saves': None}, 'passes': {'total': 962, 'key': 44, 'accuracy': 22}, 'tackles': {'total': 40, 'blocks': 11, 'interceptions': 24}, 'duels': {'total': 292, 'won': 125}, 'dribbles': {'attempts': 57, 'success': 30, 'past': None}, 'fouls': {'drawn': 34, 'committed': 29}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9842,Juninho,Adílson,dos Anjos Oliveira,37,1987-10-23,Goiânia,Brazil,Brazil,173 cm,66 kg,False,https://media.api-sports.io/football/players/9842.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 36, 'lineups': 30, 'minutes': 2290, 'number': None, 'position': 'Attacker', 'rating': '6.709375', 'captain': False}, 'substitutes': {'in': 6, 'out': 25, 'bench': 7}, 'shots': {'total': 43, 'on': 19}, 'goals': {'total': 4, 'conceded': 0, 'assists': 2, 'saves': None}, 'passes': {'total': 698, 'key': 33, 'accuracy': 15}, 'tackles': {'total': 35, 'blocks': 2, 'interceptions': 14}, 'duels': {'total': 291, 'won': 133}, 'dribbles': {'attempts': 55, 'success': 26, 'past': None}, 'fouls': {'drawn': 30, 'committed': 32}, 'cards': {'yellow': 2, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9852,Felipe Azevedo,Felipe,Azevedo dos Santos,37,1987-01-10,Ubatuba,Brazil,Brazil,174 cm,82 kg,False,https://media.api-sports.io/football/players/9852.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 11, 'lineups': 9, 'minutes': 788, 'number': None, 'position': 'Attacker', 'rating': '6.854545', 'captain': False}, 'substitutes': {'in': 2, 'out': 5, 'bench': 3}, 'shots': {'total': 16, 'on': 9}, 'goals': {'total': 2, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 184, 'key': 12, 'accuracy': 11}, 'tackles': {'total': 2, 'blocks': 1, 'interceptions': 2}, 'duels': {'total': 94, 'won': 55}, 'dribbles': {'attempts': 3, 'success': 3, 'past': None}, 'fouls': {'drawn': 10, 'committed': 14}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 1, 'saved': None}}, {'team': {'id': 131, 'name': 'Corinthians', 'logo': 'https://media.api-sports.io/football/teams/131.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 4, 'lineups': 1, 'minutes': 191, 'number': None, 'position': 'Attacker', 'rating': '6.854545', 'captain': False}, 'substitutes': {'in': 3, 'out': 0, 'bench': 5}, 'shots': {'total': 16, 'on': 9}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 184, 'key': 12, 'accuracy': 11}, 'tackles': {'total': 2, 'blocks': 1, 'interceptions': 2}, 'duels': {'total': 94, 'won': 55}, 'dribbles': {'attempts': 3, 'success': 3, 'past': None}, 'fouls': {'drawn': 10, 'committed': 14}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 1, 'saved': None}}]",32906,Jô,João,Alves de Assis Silva,37,1987-03-20,São Paulo,Brazil,Brazil,189 cm,86 kg,False,https://media.api-sports.io/football/players/32906.png
"[{'team': {'id': 120, 'name': 'Botafogo', 'logo': 'https://media.api-sports.io/football/teams/120.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 16, 'lineups': 14, 'minutes': 1127, 'number': None, 'position': 'Defender', 'rating': '6.963636', 'captain': False}, 'substitutes': {'in': 2, 'out': 1, 'bench': 13}, 'shots': {'total': 2, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 576, 'key': None, 'accuracy': 45}, 'tackles': {'total': 11, 'blocks': 10, 'interceptions': 27}, 'duels': {'total': 90, 'won': 50}, 'dribbles': {'attempts': 7, 'success': 3, 'past': None}, 'fouls': {'drawn': 6, 'committed': 17}, 'cards': {'yellow': 3, 'yellowred': 1, 'red': 1}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",41495,Philipe Sampaio,Philipe,Sampaio Azevedo,30,1994-11-11,São Paulo,Brazil,Brazil,191 cm,83 kg,False,https://media.api-sports.io/football/players/41495.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 2, 'lineups': 0, 'minutes': 25, 'number': None, 'position': 'Midfielder', 'rating': '6.700000', 'captain': False}, 'substitutes': {'in': 2, 'out': 0, 'bench': 11}, 'shots': {'total': 1, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 7, 'key': None, 'accuracy': 5}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': 1, 'won': 1}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': 1, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",64001,Flávio,Luiz Flávio,Silverio Silva,24,2000-06-15,Salinas,Brazil,Brazil,180 cm,78 kg,False,https://media.api-sports.io/football/players/64001.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 5, 'lineups': 5, 'minutes': 450, 'number': None, 'position': 'Defender', 'rating': '6.760000', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 11}, 'shots': {'total': 1, 'on': 1}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 224, 'key': 1, 'accuracy': 37}, 'tackles': {'total': 10, 'blocks': 2, 'interceptions': 9}, 'duels': {'total': 35, 'won': 24}, 'dribbles': {'attempts': 1, 'success': 1, 'past': None}, 'fouls': {'drawn': 3, 'committed': 3}, 'cards': {'yellow': 1, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",64368,Ygor Nogueira,Ygor,Nogueira de Paula,29,1995-03-27,Itaperuna,Brazil,Brazil,187 cm,77 kg,False,https://media.api-sports.io/football/players/64368.png
